 seed  iterations  status     objective           primal        wall (ms)   
 62      3000      false    2.23614045e+01    2.14253255e-02     14783.2      
 63      3000      false    1.14436328e+00    7.67324642e-02     15483.5      
 64      3000      false    1.47984000e+01    1.64418824e-02     14667.3      
 65      3000      false    2.17487320e+00    2.52544847e-02     16201.9      
 66      3000      false    3.49548313e+00    3.38736566e-02     14940.5      
 67      3000      false    4.75668846e+00    3.71012591e-02     14863.9      
 68      3000      false    1.11104692e+00    6.98446629e-02     15871.6      
 69      3000      false    8.43081985e+00    5.10826479e-03     14897.0      
 70      3000      false    2.41988543e+00    5.05624025e-02     15975.1      
 71      3000      false    6.20213754e+00    8.21763776e-02     14935.1      
 72      3000      false    2.05162715e+00    4.67705380e-03     15605.8      
 73      3000      false    1.40728262e+01    3.46588762e-02     14081.4      
 74      3000      false    5.28612832e+00    5.05564540e-05     15169.9      
 75      3000      false    1.11045179e+00    4.86277123e-02     15878.2      
 76      3000      false    5.49605352e+00    8.47387743e-02     15053.1      
 77      3000      false    1.15267765e+00    5.85642283e-03     15963.8      
 78      3000      false    4.43570738e+00    8.21392077e-02     15092.7      
 79      3000      false    7.91500566e+00    4.18475858e-02     14909.0      
 80      3000      false    1.01648787e+00    2.73991719e-01     15839.8      
 81      3000      false    9.66056247e-01    8.23365550e-02     15433.5      
 82      3000      false    1.55206176e+00    5.30408798e-02     16089.9      
 83      3000      false    7.83196602e+01    4.49956951e-02     15537.5      
 84      3000      false    1.57900636e+01    1.70726905e-02     14838.0      
 85      3000      false    7.27405314e+00    2.16148063e-02     15037.0      
 86      3000      false    1.13603659e+00    1.04773358e-01     15732.3      
 87      3000      false    1.04080678e+00    3.81713767e-01     15721.3      
 88      3000      false    8.95740822e-01    2.17298213e-01     16000.0      
 89      3000      false    1.02571516e+00    1.49929050e-02     15641.2      
 90      3000      false    3.64508592e+00    9.30607245e-02     14899.7      
 91      3000      false    3.48916812e+00    4.15575786e-02     15174.0      
 92      3000      false    2.15973271e+00    3.45767357e-02     15387.5      
 93      3000      false    1.26893243e+00    1.94205761e-02     15813.4      
 94      3000      false    5.08871620e+00    1.52439814e-01     15334.8      
 95      3000      false    2.37484741e+00    1.40201008e-03     15817.1      
 96      3000      false    1.10018244e+00    5.42271749e-01     15357.6      
 97      3000      false    2.56927683e+00    1.60610704e-03     15798.5      
 98      3000      false    9.93215836e-01    4.84376830e-02     16105.0      
 99      3000      false    1.22036349e+00    8.83677747e-02     16123.2      
 100      3000      false    2.34004066e+01    5.50066411e-02     14617.3      
